X,state,county_name,county.FIPS,date,female,below_18,above_65,median_house_income,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,distance_one_week_before,distance_two_weeks_before,distance_three_weeks_before,cases_one_week_before,cases_two_weeks_before,cases_three_weeks_before,death_one_week_before,death_two_weeks_before,death_three_weeks_before,cumulative_dose,non_metro
595,IL,Jo Daviess County,17085,2020/7/1,0.49957877,0.188008986,0.281007208,56832,21235,0.805836245,0.132120448,0.47,0.625838926,10.65110679,66.36187828,0.00645886,0.031077413,6,7.8,35.3274884,-0.366899788,-0.335178141,-0.401503971,51.80127149,56.51047798,51.80127149,0,0,0,-0.142984134,1
633,IL,Rock Island County,17161,2020/7/1,0.507377489,0.222774382,0.192867149,52642,141879,0.834608145,0.165978529,0.52,0.643865118,12.84459422,204.8330335,0.104490615,0.131038424,2,14.2,331.7720513,-0.424218875,-0.388513762,-0.421024637,227.6587797,148.718274,74.00672404,5.638607546,2.819303773,2.11447783,-0.163158286,0
2779,VA,Pittsylvania County,51143,2020/7/1,0.506997654,0.189059706,0.226254738,44710,60354,0.842781806,0.182698366,0.5,0.581638847,14.03898266,31.94788185,0.213621224,0.027481993,4,16.4,62.28868661,-0.266355449,-0.198071564,-0.325830498,18.22580111,9.941346058,6.627564039,1.65689101,0,0,-0.06665765,1
1311,MN,Lyon County,27083,2020/7/1,0.500994967,0.258106052,0.158414296,57690,25474,0.786003683,0.145065236,0.52,0.711052139,17.42092834,126.6881904,0.032658317,0.071208397,7,12.1,35.64991043,-0.359116398,-0.310597878,-0.440270203,23.55342702,19.62785585,19.62785585,0,0,0,-0.089411922,1
1024,KY,McCreary County,21147,2020/7/1,0.456456802,0.217313879,0.160443474,30029,17231,0.84072627,0.318776999,0.28,0.377079482,3.435442313,24.6944757,0.053538603,0.025965074,9,33.7,40.37253983,-0.248460025,-0.19348797,-0.247723,63.83843074,58.03493703,40.62445592,0,0,0,0.036385493,1
605,IL,Livingston County,17105,2020/7/1,0.498475993,0.214535388,0.192052795,59323,35648,0.814902646,0.159775537,0.51,0.524446008,16.70409113,69.77940088,0.040239367,0.046279467,4,12.6,34.13611162,-0.288746956,-0.221444294,-0.308420795,56.10412926,47.68850987,47.68850987,2.805206463,2.805206463,0,-0.046289154,1
606,IL,Logan County,17107,2020/7/1,0.492307692,0.193569577,0.182713915,52959,28618,0.79335733,0.149360694,0.41,0.608320043,15.38724568,75.20938991,0.080069144,0.035159896,6,10.9,46.30294793,-0.199751281,-0.15938968,-0.249918813,13.97721714,13.97721714,13.97721714,0,0,0,-0.005898042,1
1248,MI,Newaygo County,26123,2020/7/1,0.498036489,0.225476561,0.191381003,48860,48980,0.793811243,0.190653904,0.33,0.53445997,13.88831309,21.28492998,0.010451608,0.058046306,6,15.6,60.23118544,-0.373595866,-0.379241494,-0.434112661,28.58309514,14.29154757,12.24989792,0,0,0,-0.074976792,1
1256,MI,Ottawa County,26139,2020/7/1,0.505793579,0.240270023,0.149717378,70420,291830,0.832715535,0.136356322,0.53,0.702245256,11.62778517,159.4049959,0.015597568,0.099826502,2,6.8,517.9157719,-0.427966273,-0.429260614,-0.499788316,65.44906281,40.77716479,23.64390227,3.083987253,2.398656752,0.685330501,-0.10594835,0
899,KS,Linn County,20107,2020/7/1,0.493641026,0.224512821,0.223589744,47153,9703,0.816271683,0.183912044,0.25,0.594739406,7.197203372,9.790915356,0.008410256,0.028512821,1,12.9,16.333367,-0.199967153,-0.155704205,-0.313468643,61.8365454,61.8365454,61.8365454,0,0,0,-0.044106569,0
1452,MO,Camden County,29029,2020/7/1,0.502521008,0.177038088,0.281676307,48580,46305,0.809947208,0.176502198,0.35,0.504862843,12.49123422,55.12192599,0.00678817,0.028811525,7,12.6,70.59549945,-0.220519881,-0.191733356,-0.335260322,75.58578987,71.26660188,56.1494439,2.159593996,2.159593996,2.159593996,0.126025158,1
784,IA,Grundy County,19075,2020/7/1,0.506501951,0.229031209,0.208793888,65060,12232,0.830262514,0.135235422,0.4,0.766750269,21.89248358,445.6927676,0.00463264,0.013328999,3,6.8,24.37333121,-0.318850456,-0.283210467,-0.333067525,73.57750164,40.8763898,8.175277959,0,0,0,-0.028834453,0
616,IL,Massac County,17127,2020/7/1,0.52109375,0.220738636,0.210014205,43783,13772,0.847530422,0.162499284,0.47,0.624394673,17.42889013,37.17200114,0.05703125,0.0296875,7,17.2,58.05581317,-0.245837339,-0.203202871,-0.272704809,29.04443799,21.78332849,14.522219,0,0,0,0.012939228,1
1462,MO,Clinton County,29049,2020/7/1,0.497020029,0.234880313,0.180898876,58641,20387,0.826923077,0.184600777,0.45,0.608230107,9.243942785,50.65357764,0.012945774,0.023106986,1,9,48.66097002,-0.169742757,-0.179104114,-0.252132021,53.95595232,53.95595232,53.95595232,0,0,0,-0.011851542,0
618,IL,Mercer County,17131,2020/7/1,0.500544837,0.213960644,0.216652779,58384,15437,0.897197539,0.151545654,0.44,0.650605971,17.92803176,30.75170055,0.007499519,0.025062496,2,9,27.50712758,-0.294866929,-0.26448155,-0.365659185,45.34559824,32.38971303,12.95588521,0,0,0,-0.070190596,0
1516,MO,Perry County,29157,2020/7/1,0.500417755,0.233420366,0.181305483,53871,19136,0.846179402,0.19178803,0.4,0.564789991,13.52405722,53.37424599,0.006057441,0.024490862,6,10.9,40.34151997,-0.23973664,-0.192856657,-0.314679918,214.2558528,198.5785953,188.1270903,0,0,0,-0.058607565,1
2058,OK,Cherokee County,40021,2020/7/1,0.511165896,0.218900873,0.167026194,42913,48657,0.805135792,0.223983356,0.49,0.542440318,6.954671903,30.43104775,0.012942989,0.072727273,6,21,64.92707597,-0.300814317,-0.276714531,-0.354558551,53.43527139,49.3248659,41.10405492,2.055202746,2.055202746,2.055202746,0.028038739,1
1277,MN,Brown County,27015,2020/7/1,0.501851778,0.218788579,0.208792959,60626,25008,0.806715198,0.126288247,0.48,0.732798807,19.05215528,173.1663225,0.005017721,0.046075425,6,8.4,40.92359554,-0.327740473,-0.261478252,-0.379792165,31.98976328,27.99104287,27.99104287,3.998720409,3.998720409,3.998720409,-0.046813201,1
623,IL,Ogle County,17141,2020/7/1,0.503328555,0.224260158,0.187479135,61794,50643,0.812119976,0.150280755,0.49,0.633253914,14.49190216,83.20720412,0.010898808,0.102841545,4,8.4,66.76114268,-0.261697439,-0.255269611,-0.325953057,207.3336888,114.5271805,51.33977055,1.97460656,1.97460656,1.97460656,-0.099484959,1
2980,WI,Outagamie County,55087,2020/7/1,0.500045366,0.235524244,0.147247351,65993,187885,0.853831825,0.14647258,0.53,0.724741563,9.405618648,239.0663192,0.013641822,0.044303899,3,7.2,294.7123228,-0.416610516,-0.394048059,-0.432134046,25.01530191,18.62841632,15.43497352,1.064480932,1.064480932,1.064480932,-0.147955855,0
889,KS,Jefferson County,20087,2020/7/1,0.49085639,0.228089592,0.186455863,69246,19043,0.848697175,0.164721724,0.53,0.652130326,11.58016633,28.38563201,0.007009223,0.028827405,3,7.6,35.75680192,-0.30595509,-0.33784344,-0.342263189,42.01018747,31.5076406,26.25636717,0,0,0,-0.068428407,0
627,IL,Pike County,17149,2020/7/1,0.498494651,0.223304081,0.20953174,47815,15561,0.808799883,0.167105082,0.24,0.533768445,11.37728336,54.41693259,0.013964512,0.01229902,7,14.1,18.71707282,-0.125139597,-0.09145509,-0.247147556,6.426322216,6.426322216,6.426322216,0,0,0,0.049176392,1
628,IL,Pope County,17151,2020/7/1,0.482905983,0.121320038,0.279677113,43053,4177,0.852990033,0.145758756,0.28,0.540136054,20.80924856,2.935998209,0.053181387,0.015906933,8,18.6,11.32684329,-0.238896308,-0.17470604,-0.235112689,0,0,0,0,0,0,0.064405552,1
630,IL,Putnam County,17155,2020/7/1,0.490766551,0.200522648,0.226132404,66319,5739,0.872764787,0.136312989,0.41,0.593120805,0,10.56031335,0.006794425,0.059059233,8,8.5,35.83291708,-0.264421529,-0.284263655,-0.430317635,0,0,0,0,0,0,-0.131607051,1
1376,MS,George County,28039,2020/7/1,0.49443299,0.263505155,0.144865979,47246,24500,0.758273202,0.171820694,0.23,0.424702774,9.13090396,16.38231168,0.07814433,0.031505155,6,16.1,51.1792108,-0.295694364,-0.288680986,-0.36710991,44.89795918,40.81632653,32.65306122,4.081632653,4.081632653,0,-0.041727658,1
2220,PA,Venango County,42121,2020/7/1,0.505676277,0.194319822,0.224222682,45761,50668,0.805376633,0.185744657,0.51,0.516216706,21.63749469,73.36894039,0.011216011,0.010923419,4,15,75.14385715,-0.247415108,-0.22236702,-0.283144053,13.81542591,11.84179364,11.84179364,0,0,0,0.021923714,1
2447,TX,Brazos County,48041,2020/7/1,0.494500745,0.205880278,0.091560166,50113,229211,0.793904323,0.141527281,0.53,0.697432575,7.584257057,275.7177539,0.10428739,0.260255427,3,23.2,391.5125117,-0.335721744,-0.302503252,-0.386938666,79.40282098,74.16747015,62.38793077,6.980467779,6.980467779,5.235350834,-0.067095151,0
2378,TN,Johnson County,47091,2020/7/1,0.461525481,0.167397908,0.228147148,35778,17788,0.832837388,0.232513352,0.34,0.390369541,14.13147928,37.67838056,0.022949713,0.02159973,6,20.7,59.59528277,-0.337376965,-0.25452729,-0.373345585,16.86530245,11.24353497,11.24353497,0,0,0,-0.026498924,1
1447,MO,Boone County,29019,2020/7/1,0.515307908,0.203133246,0.122541041,55136,180463,0.784868889,0.185209992,0.5,0.795325092,11.55544087,210.3749125,0.095136246,0.03531013,3,16.8,263.2920442,-0.386460503,-0.347181146,-0.383488282,54.30476053,52.08823969,45.43867718,0.55413021,0.55413021,0.55413021,-0.023354561,0
637,IL,Schuyler County,17169,2020/7/1,0.475314898,0.181699725,0.227884755,52018,6768,0.780487805,0.164598911,0.33,0.64957265,17.0575693,47.12270332,0.035760822,0.018676705,7,11.4,15.47785121,-0.337503171,-0.2059538,-0.331853285,14.77541371,14.77541371,14.77541371,0,0,0,-0.079449767,1
638,IL,Scott County,17171,2020/7/1,0.50588713,0.215793748,0.198741372,55198,4951,0.832825425,0.160111248,0.39,0.521978022,13.99440224,18.53879347,0.005278116,0.012992286,9,10.3,19.73217488,-0.3377247,-0.162951083,-0.2609575,0,0,0,0,0,0,0.047349298,1
788,IA,Hardin County,19083,2020/7/1,0.498043633,0.199608727,0.220298791,55303,16846,0.834012813,0.153706652,0.59,0.669304229,24.63632098,278.3878582,0.014820963,0.04464074,6,9.9,29.59020569,-0.285027999,-0.23531464,-0.32865153,41.55289089,17.80838181,11.87225454,0,0,0,-0.030195389,1
2867,WA,Pend Oreille County,53051,2020/7/1,0.491104249,0.194089105,0.259888252,49750,13724,0.767825312,0.153523716,0.29,0.52263202,6.739553692,53.4361818,0.006469637,0.037715042,2,15,9.802927164,-0.322066765,-0.319231956,-0.337314911,14.57301078,14.57301078,7.286505392,0,0,0,-0.095946898,0
836,IA,Wapello County,19179,2020/7/1,0.501803721,0.2252805,0.180002841,48226,34969,0.828237354,0.198535942,0.47,0.614884477,14.26777765,153.986287,0.037182218,0.109302656,5,14.7,80.97862585,-0.329938982,-0.276225592,-0.295273182,28.59675713,20.01772999,17.15805428,0,0,0,-0.076031237,1
1355,MN,Wright County,27171,2020/7/1,0.49506047,0.278718583,0.126256885,87377,138377,0.843571836,0.147116,0.5,0.739271763,9.904234246,130.7989019,0.015042281,0.030744633,1,4.9,209.1993469,-0.360382753,-0.328052388,-0.433021989,24.57055725,18.06658621,12.28527862,0.722663448,0.722663448,0.722663448,-0.140017689,0
644,IL,Vermilion County,17183,2020/7/1,0.502369607,0.235528474,0.193422389,44638,75758,0.844214505,0.176737396,0.34,0.506047173,14.76081069,160.2517682,0.135327969,0.052066245,3,19.3,84.32828345,-0.215868575,-0.167479252,-0.272040438,18.47989651,11.87993347,10.55994086,0,0,0,-0.031884397,0
645,IL,Wabash County,17185,2020/7/1,0.495713915,0.225560655,0.206684561,53414,11520,0.843013226,0.158928839,0.3,0.634034417,20.01914875,123.4303639,0.008398996,0.028573903,7,14.4,51.60134378,-0.405426703,-0.381719463,-0.423874593,8.680555556,8.680555556,17.36111111,0,0,0,-0.133878881,1
646,IL,Warren County,17187,2020/7/1,0.506986848,0.219234382,0.195338187,53532,16844,0.780395616,0.151265668,0.41,0.605028811,11.65025922,24.08248151,0.024542039,0.096582903,6,12.9,31.05399974,-0.287556749,-0.267083912,-0.318171237,296.8416053,89.0524816,11.87366421,0,0,0,-0.113629415,1
794,IA,Iowa County,19095,2020/7/1,0.501517874,0.232823245,0.189641286,64188,16184,0.815408729,0.147563895,0.49,0.730476459,16.76706204,272.8644018,0.005947587,0.030915061,6,7.4,27.59608498,-0.145604962,-0.184708299,-0.203907707,111.220959,80.32624815,43.25259516,0,0,0,0.015960846,1
1949,ND,Rolette County,38079,2020/7/1,0.502062793,0.3396266,0.116844976,42021,14176,0.856279251,0.375790052,0.37,0.69826555,5.505471062,20.6033422,0.004125586,0.020068527,9,24.7,15.69739115,-0.3244509,-0.253759454,-0.392473211,7.054176072,7.054176072,7.054176072,0,0,0,0.067024637,1
866,KS,Dickinson County,20041,2020/7/1,0.496019661,0.237164075,0.197574398,50605,18466,0.788773486,0.179755404,0.28,0.644523439,21.69082637,15.00122039,0.010258054,0.048565475,7,10.9,21.79985125,-0.257793199,-0.26044625,-0.278070947,10.83071591,5.415357955,0,0,0,0,-0.035673654,1
650,IL,Whiteside County,17195,2020/7/1,0.504404415,0.2193219,0.208535577,57197,55175,0.847849545,0.152350053,0.46,0.617050395,15.32485121,106.5900895,0.014633445,0.121184338,4,10.5,80.63573255,-0.338068358,-0.282872681,-0.362651751,121.4318079,74.30901676,50.74762121,9.062075215,5.437245129,1.812415043,-0.077008631,1
651,IL,Will County,17197,2020/7/1,0.503761321,0.248650171,0.130586009,86108,690743,0.839066092,0.130704655,0.46,0.690636002,6.886485597,236.9417677,0.116408834,0.178394072,1,6.4,825.3492012,-0.372660713,-0.365761515,-0.407233037,314.5887834,244.9536224,185.7420198,19.68894364,14.76670773,9.1206136,-0.169753009,0
652,IL,Williamson County,17199,2020/7/1,0.503116798,0.218459198,0.189587807,46187,66597,0.842501752,0.160980258,0.43,0.671958894,18.86288023,101.7673202,0.044843116,0.027559055,3,14.4,158.5076758,-0.316187097,-0.330243468,-0.385215482,37.53922849,22.5235371,15.0156914,0,0,0,-0.081986036,0
1997,OH,Holmes County,39075,2020/7/1,0.499293721,0.310671649,0.137132051,60828,43960,0.532651496,0.183458059,0.45,0.203803549,11.3747526,27.08275574,0.003759227,0.010024606,7,9.4,104.0399498,-0.322329698,-0.294209704,-0.384377132,11.37397634,9.099181074,6.824385805,2.274795268,2.274795268,0,-0.072555951,1
725,IN,St. Joseph County,18141,2020/7/1,0.513108863,0.236380558,0.158004365,54674,271826,0.82072878,0.190419885,0.51,0.647714073,11.31514529,263.5114514,0.132144875,0.089138054,2,13.5,593.7009938,-0.419139766,-0.427659306,-0.415898557,217.7863781,153.0390765,72.47283189,7.357647907,4.78247114,2.207294372,-0.11229523,0
658,IN,Benton County,18007,2020/7/1,0.503524789,0.247890905,0.178319658,51649,8748,0.805194805,0.20870573,0.53,0.592498733,8.127249507,28.83310887,0.007165145,0.051889518,3,11.5,21.52453127,-0.274508058,-0.327210567,-0.406707785,68.58710562,45.72473708,22.86236854,0,0,0,-0.064238574,0
694,IN,Jennings County,18079,2020/7/1,0.49885915,0.230379197,0.164391004,51560,27735,0.830032877,0.217662388,0.47,0.493261038,7.963512633,102.5141279,0.008040274,0.025786824,6,14.8,73.64968931,-0.388670635,-0.314795198,-0.370512422,263.2053362,237.9664684,209.122048,7.211105102,10.81665765,7.211105102,-0.069228111,1
1317,MN,Mille Lacs County,27095,2020/7/1,0.497341138,0.240713111,0.18313631,53289,26277,0.783064312,0.180195591,0.32,0.570456432,20.87198516,104.2243207,0.006044608,0.024561001,1,12.4,45.91392777,-0.326687253,-0.245648964,-0.383217895,3.805609468,3.805609468,0,3.805609468,3.805609468,0,-0.081055794,0
663,IN,Cass County,18017,2020/7/1,0.500513766,0.230588855,0.177921223,48598,37689,0.830570134,0.206381732,0.52,0.496067354,12.89677318,61.43947547,0.015544724,0.159293901,4,13.5,91.44264363,-0.351122581,-0.311277148,-0.357179874,2722.27971,233.4898777,76.94552787,5.306588129,5.306588129,5.306588129,-0.029137418,1
2339,TN,Campbell County,47013,2020/7/1,0.508526388,0.205871207,0.2074628,39443,39842,0.828215934,0.23899862,0.42,0.41875939,10.34100081,133.477499,0.004774777,0.013162216,2,21.6,82.97132385,-0.216262344,-0.214818268,-0.306780263,35.13879825,35.13879825,27.60905577,2.509914161,2.509914161,0,0.111440201,0
1978,OH,Darke County,39037,2020/7/1,0.503575395,0.236424215,0.196364203,53853,51113,0.840508726,0.184234845,0.4,0.53588602,17.46352065,26.67868761,0.006176568,0.016542291,6,9.5,85.45895335,-0.330613158,-0.324784403,-0.379014091,146.7337077,111.5176178,95.86602234,25.43384266,21.52094379,17.60804492,-0.066405354,1
741,IN,Warrick County,18173,2020/7/1,0.509805489,0.238480349,0.174964438,75534,62998,0.875971492,0.176458303,0.57,0.742806851,10.71485687,66.27875,0.015918935,0.019307303,2,7.1,163.7077075,-0.385511618,-0.362313268,-0.417480254,131.7502143,95.24111877,60.31937522,20.63557573,7.936759897,3.174703959,-0.094955205,0
671,IN,DeKalb County,18033,2020/7/1,0.503701476,0.242007125,0.162379124,58987,43475,0.864281308,0.197943243,0.47,0.578655511,14.00691008,72.12080568,0.004256697,0.027946144,4,10.1,119.8252577,-0.344947187,-0.347969747,-0.375877744,36.80276021,32.20241518,13.80103508,4.600345026,4.600345026,0,-0.075889284,1
775,IA,Des Moines County,19057,2020/7/1,0.513490725,0.224998723,0.208237519,51805,38967,0.831973986,0.186906014,0.58,0.684545049,18.01253266,672.9242059,0.059047473,0.030762941,5,12.7,93.64366048,-0.387685532,-0.368200332,-0.355176761,43.62665845,35.92783637,12.83137013,2.566274027,0,0,-0.121960005,1
1199,MI,Branch County,26023,2020/7/1,0.484549081,0.231786713,0.181834854,50477,43517,0.830295139,0.184006195,0.45,0.517410016,10.59663672,139.1779002,0.021525836,0.050112329,6,14.5,85.93913541,-0.373500399,-0.347490621,-0.429888908,1918.790358,349.2887837,66.6406232,29.87338282,16.08566767,4.595905049,-0.029066573,1
2957,WI,Grant County,55043,2020/7/1,0.481378749,0.208751988,0.172537534,57328,51439,0.784209513,0.162996036,0.44,0.681341326,11.34637205,83.64382025,0.014082321,0.0182915,6,14,44.85242185,-0.251975032,-0.20845359,-0.288792423,60.26555726,44.71315539,11.66430141,7.776200937,5.832150703,1.944050234,0.023077723,1
679,IN,Fulton County,18049,2020/7/1,0.499900458,0.23392395,0.195102528,52798,19974,0.821482602,0.195186557,0.49,0.592076622,17.44852685,83.61475421,0.007764284,0.052956401,7,13.6,54.2197128,-0.345086844,-0.304704131,-0.320944515,115.1496946,30.03905077,15.01952538,0,0,0,-0.032928381,1
680,IN,Gibson County,18051,2020/7/1,0.499611384,0.234515126,0.175654669,56960,33659,0.877682136,0.192230856,0.53,0.61354986,14.89158923,120.1766153,0.020417314,0.016650723,6,10.6,69.04551888,-0.269342309,-0.227789411,-0.281472781,17.82584153,14.85486794,11.88389435,0,0,0,-0.063897111,1
1039,KY,Muhlenberg County,21177,2020/7/1,0.489569117,0.206570482,0.191232859,43722,30622,0.880119529,0.217592228,0.32,0.47216414,20.44392523,10.98377126,0.047702606,0.015402613,6,17.4,65.56050355,-0.336726913,-0.295315117,-0.350886526,362.4844883,248.1875776,146.9531709,13.06250408,6.531252041,6.531252041,-0.06133987,1
2930,WV,Wayne County,54099,2020/7/1,0.511140597,0.204736631,0.210644903,38704,39402,0.86988875,0.230502744,0.45,0.526729727,6.226184843,34.19821955,0.005758061,0.007310234,2,20.9,77.87264319,-0.380251836,-0.330172215,-0.429172571,210.6492056,197.9594944,48.22090249,15.22765342,10.15176895,0,-0.099530233,0
687,IN,Henry County,18065,2020/7/1,0.480039775,0.204615608,0.189223343,50183,47972,0.850358695,0.206177634,0.41,0.530809639,14.23384768,79.87296909,0.026848418,0.019390524,4,14.4,122.415025,-0.224349208,-0.221041361,-0.292420716,72.95922622,64.62102893,47.94463437,2.08454932,2.08454932,0,-0.025321898,1
690,IN,Jackson County,18071,2020/7/1,0.501552901,0.245630342,0.163632654,55518,44231,0.834650726,0.219553561,0.5,0.519297006,14.8117765,153.9785372,0.010541588,0.07172814,4,12,86.84494709,-0.312330006,-0.26359468,-0.337322217,269.0420746,201.2163415,158.2600439,0,0,0,-0.019425141,1
2390,TN,Marion County,47115,2020/7/1,0.511461067,0.210428696,0.200769904,50819,28907,0.860103203,0.211374159,0.43,0.521118382,7.739665787,65.4784228,0.04,0.018022747,2,15.3,58.02754135,-0.146552576,-0.148000986,-0.219095384,96.86235168,96.86235168,89.94361227,3.459369703,3.459369703,3.459369703,0.08564155,0
692,IN,Jay County,18075,2020/7/1,0.501637449,0.255393951,0.178722789,48392,20436,0.787985866,0.219768138,0.52,0.469098056,15.75555025,69.92521887,0.004719707,0.032267386,6,13,53.23122607,-0.374147446,-0.337096925,-0.332911561,63.61323155,48.93325504,34.25327853,0,0,0,-0.105205199,1
693,IN,Jefferson County,18077,2020/7/1,0.518846249,0.203800298,0.179955291,51031,32308,0.829271728,0.230576588,0.5,0.506621214,11.53043099,149.8605347,0.018939394,0.028874814,6,15.5,89.58766603,-0.389667401,-0.359331107,-0.39510646,83.57063266,61.90417234,37.1425034,0,0,0,-0.050858426,1
1992,OH,Hardin County,39065,2020/7/1,0.502096569,0.232465057,0.160514613,49580,31365,0.791121944,0.20857707,0.45,0.484690844,11.15929091,5.23763703,0.008989835,0.018456163,6,14.7,66.67587849,-0.366243628,-0.307662678,-0.417193859,70.14187789,54.20054201,25.50613741,0,0,0,-0.054030025,1
1190,MI,Allegan County,26005,2020/7/1,0.500413375,0.241819871,0.165469159,62247,118081,0.863659092,0.162739223,0.43,0.575941008,10.39099333,132.9566012,0.013142755,0.074254008,4,10.7,143.0885935,-0.379224551,-0.378785066,-0.452879059,60.97509337,35.56880446,19.47815483,0.846876297,0,0,-0.098077961,1
701,IN,Lawrence County,18093,2020/7/1,0.504576509,0.217657879,0.200183936,53187,45370,0.857593844,0.191723815,0.46,0.565435606,15.98563483,107.0510966,0.004926863,0.017079793,6,12.5,101.0085268,-0.327143392,-0.285313944,-0.369520291,207.1853648,180.7361693,158.695173,26.4491955,22.04099625,17.632797,-0.092656718,1
1973,OH,Clinton County,39027,2020/7/1,0.50666952,0.230401598,0.17062558,53947,41968,0.83453428,0.19509812,0.46,0.575811333,9.521769145,31.99235288,0.021328197,0.015431438,6,11.8,102.6915924,-0.307556055,-0.312344956,-0.326837006,66.71749905,61.9519634,38.12428517,0,0,0,-0.045212269,1
868,KS,Douglas County,20045,2020/7/1,0.501630489,0.181898284,0.123143055,57120,122259,0.772580198,0.166190313,0.57,0.8367874,9.272060467,215.1624704,0.043833789,0.063737277,3,17,268.1882993,-0.451007714,-0.406341923,-0.434354075,40.078849,35.17123484,32.71742776,0,0,0,-0.115275366,0
2913,WV,Morgan County,54065,2020/7/1,0.498847473,0.179063361,0.230898971,49487,17884,0.795012736,0.20756476,0.41,0.549459684,13.00463644,29.63569948,0.008545567,0.016416484,8,10.8,78.072205,-0.394223017,-0.274613447,-0.367965379,50.32431223,44.73272199,33.54954149,0,0,0,-0.053765832,1
709,IN,Morgan County,18109,2020/7/1,0.503408637,0.225996919,0.169347938,66151,70489,0.852875119,0.194782561,0.52,0.564060939,9.897723524,126.2969104,0.004834845,0.015887957,1,10.6,174.49068,-0.346765536,-0.305128247,-0.364923902,188.681922,170.2393281,147.540751,5.674644271,5.674644271,5.674644271,-0.085495688,0
1979,OH,Defiance County,39039,2020/7/1,0.503943404,0.228822219,0.186034325,56740,38087,0.86468222,0.175363591,0.49,0.58627211,16.51116469,6.046954609,0.016350059,0.102633303,4,9.1,92.56549847,-0.375630597,-0.379101253,-0.404415083,49.8857878,39.38351669,31.50681335,2.625567779,0,0,-0.103496952,1
1213,MI,Gladwin County,26051,2020/7/1,0.49425741,0.18778861,0.267158701,44635,25449,0.814651163,0.176913312,0.43,0.511234753,6.340651502,16.09944028,0.005091368,0.017721119,6,15.6,50.71744589,-0.370643632,-0.466156225,-0.492177328,43.22370231,35.36484734,15.71770993,3.929427482,3.929427482,0,-0.034390925,1
2746,VA,Giles County,51071,2020/7/1,0.50742104,0.206957967,0.21853479,50591,16720,0.860027285,0.157479684,0.3,0.585953878,11.8786007,93.10574328,0.015020185,0.018879126,3,12.4,46.9953342,-0.300819864,-0.200903278,-0.282334842,23.92344498,23.92344498,23.92344498,0,0,0,-0.039272787,0
2893,WV,Greenbrier County,54025,2020/7/1,0.510291497,0.193957339,0.23282355,37665,34662,0.809509592,0.228621625,0.48,0.534892263,12.75257177,41.86711208,0.027539815,0.020669235,6,15.8,33.99668488,-0.36227646,-0.329383607,-0.362983963,8.655011252,8.655011252,8.655011252,0,0,0,-0.041554154,1
718,IN,Porter County,18127,2020/7/1,0.505112209,0.220668184,0.163938583,69298,170389,0.859525329,0.18784419,0.46,0.691191049,9.025913874,128.3694917,0.038987228,0.102633348,1,8.9,407.4829607,-0.345196652,-0.301152721,-0.384242387,128.5294238,106.2275147,71.01397391,3.521354078,2.347569385,1.760677039,-0.084446064,0
809,IA,Marion County,19125,2020/7/1,0.499955099,0.236237914,0.178315922,63491,33253,0.769599043,0.150265628,0.58,0.736020986,19.6344963,100.3435293,0.008381477,0.019965875,6,9.2,59.96609742,-0.329290904,-0.323371695,-0.362604035,21.05073226,15.03623733,9.021742399,0,0,0,-0.065492354,1
720,IN,Pulaski County,18131,2020/7/1,0.490175636,0.222872724,0.195925896,49730,12353,0.796476418,0.189745089,0.32,0.505365178,21.54140737,69.58800658,0.009062475,0.032079557,6,12.2,28.48610631,-0.351568148,-0.274018112,-0.368540677,145.7135918,8.095199547,8.095199547,0,0,0,-0.029250666,1
1965,OH,Auglaize County,39011,2020/7/1,0.500371147,0.241157978,0.183957733,63754,45656,0.876317273,0.174549502,0.47,0.647133509,15.07274237,18.69664528,0.005851017,0.017727709,4,6.9,113.744737,-0.303251166,-0.26584811,-0.374913641,67.89907132,50.37673033,30.66409672,6.570877869,4.380585246,2.190292623,-0.058606942,1
724,IN,Rush County,18139,2020/7/1,0.506511433,0.227390026,0.183400348,53271,16581,0.873509662,0.213530931,0.53,0.453819537,17.42264944,80.2488843,0.009722139,0.017403829,6,10.7,40.62775654,-0.402345925,-0.284746494,-0.374800568,186.9609794,126.6509861,102.5269887,6.030999337,6.030999337,6.030999337,-0.041972114,1
728,IN,Spencer County,18147,2020/7/1,0.496630098,0.218428691,0.1934373,56862,20277,0.857813138,0.175805676,0.48,0.588430117,12.7488477,36.92582935,0.00757613,0.029566586,8,9.2,51.10903867,-0.343123702,-0.28199672,-0.388413856,39.45356808,19.72678404,14.79508803,0,0,0,-0.027237345,1
731,IN,Sullivan County,18153,2020/7/1,0.456694055,0.192315128,0.179700338,47554,20669,0.878233285,0.210652002,0.42,0.501892233,10.12243324,51.49116091,0.046544224,0.017931368,3,13.7,46.22489601,-0.285611916,-0.274209597,-0.380897066,62.89612463,43.5434709,29.0289806,0,0,0,-0.083437752,0
1089,LA,Evangeline Parish,22039,2020/7/1,0.491642496,0.250485901,0.153305625,34113,33395,0.868913526,0.244789741,0.48,0.369544132,8.60329892,37.52162421,0.273510152,0.038423586,6,27.3,50.41667925,-0.261766449,-0.30999082,-0.385973618,134.7507112,128.7617907,113.7894894,0,0,0,-0.063995256,1
