X,state,county_name,county.FIPS,date,female,below_18,above_65,median_house_income,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,distance_one_week_before,distance_two_weeks_before,distance_three_weeks_before,cases_one_week_before,cases_two_weeks_before,cases_three_weeks_before,death_one_week_before,death_two_weeks_before,death_three_weeks_before,cumulative_dose,non_metro
1253,MI,Osceola County,26133,2020/7/1,0.495651429,0.22316953,0.211944647,45607,23460,0.791190126,0.192212738,0.34,0.48687929,15.90713672,22.83746045,0.007883124,0.020050555,9,17.6,41.42022281,-0.316840079,-0.313668415,-0.399136033,34.10059676,29.83802217,21.31287298,0,0,0,-0.009195968,1
1254,MI,Oscoda County,26135,2020/7/1,0.487433543,0.194538424,0.272112132,38927,8241,0.806073912,0.173386602,0.25,0.538074713,13.27380234,26.12931236,0.00459159,0.017158047,9,17.1,14.5670196,-0.448271009,-0.504607995,-0.492202338,48.53779881,48.53779881,48.53779881,0,12.1344497,0,-0.048158368,1
2700,VT,Bennington County,50003,2020/7/1,0.512699616,0.189610171,0.229070192,52510,35470,0.760907709,0.14716926,0.51,0.624337846,14.32825757,78.03077411,0.011394572,0.021610395,6,11.4,52.54970518,-0.543699482,-0.528611905,-0.558326346,112.7713561,104.3135044,90.21708486,2.819283902,2.819283902,2.819283902,-0.31056169,1
1261,MI,St. Joseph County,26149,2020/7/1,0.501236833,0.244204905,0.17992235,52689,60964,0.764695104,0.18468938,0.43,0.509215451,12.79800482,71.68670169,0.024179677,0.081205052,4,13.6,121.7842945,-0.367651942,-0.373099153,-0.418755672,47.56905715,41.00780789,34.44655862,1.640312315,1.640312315,1.640312315,-0.07627828,1
2961,WI,Iron County,55051,2020/7/1,0.496652572,0.154334038,0.308668076,44130,5687,0.758228363,0.162248867,0.42,0.652818991,5.290072298,63.23338635,0.001761804,0.013213531,9,13.2,7.50095625,-0.471916718,-0.478060445,-0.57017104,35.16792685,35.16792685,35.16792685,17.58396343,17.58396343,17.58396343,-0.133347874,1
1780,NY,Madison County,36053,2020/7/1,0.506561198,0.190168797,0.182993149,59114,70941,0.805332282,0.151595842,0.48,0.648351648,9.018530261,170.9275396,0.016583092,0.023363232,2,10.8,108.3333333,-0.423467625,-0.389794219,-0.401357558,174.793138,149.4199405,142.3718301,4.228866241,4.228866241,1.40962208,-0.159850041,0
2910,WV,Mingo County,54059,2020/7/1,0.507084297,0.222198865,0.189278957,32917,23424,0.846799254,0.295776033,0.34,0.368067227,8.289468231,24.43480096,0.018793357,0.008324574,7,27,55.36148992,-0.412044336,-0.404657185,-0.425076996,8.538251366,8.538251366,4.269125683,4.269125683,4.269125683,0,-0.131943496,1
1271,MN,Anoka County,27003,2020/7/1,0.499803569,0.238532784,0.140503599,82284,356921,0.825680955,0.145206919,0.48,0.730518171,6.801888591,156.5574936,0.066755603,0.047400746,1,5.6,843.7649228,-0.418110521,-0.380059065,-0.456326115,47.06923941,26.61653419,19.051835,1.400870221,0.560348088,0,-0.168305306,0
2993,WI,Sawyer County,55113,2020/7/1,0.489295894,0.194978471,0.259263752,46490,16558,0.752197335,0.198948446,0.46,0.626266037,10.96357656,25.04917064,0.006185942,0.028200619,7,14.5,13.16938543,-0.428789627,-0.442144176,-0.531575475,18.11813021,12.07875347,6.039376736,0,0,0,-0.136420096,1
1274,MN,Benton County,27009,2020/7/1,0.500974226,0.252928845,0.140806511,61341,40889,0.826815368,0.168366963,0.44,0.713900252,11.76853544,107.5028684,0.045110371,0.025181897,3,10.2,100.1445016,-0.360036217,-0.291439842,-0.3736991,9.782582113,9.782582113,2.445645528,0,0,0,-0.108157374,0
1275,MN,Big Stone County,27011,2020/7/1,0.503908599,0.210863901,0.265383845,51058,4991,0.775767775,0.14600115,0.43,0.613490364,27.8551532,52.20896209,0.004409701,0.02264983,9,11.3,10.00160314,-0.393414793,-0.247162497,-0.443844702,40.07212983,20.03606492,20.03606492,0,0,0,-0.144733002,1
1799,NY,Saratoga County,36091,2020/7/1,0.504785739,0.200588279,0.181297602,83210,229863,0.831578502,0.147951537,0.53,0.777960408,7.656534809,435.6101585,0.017361609,0.033537102,2,6.3,283.7884886,-0.446579648,-0.425732394,-0.485345945,146.1740254,110.5006025,87.44339019,1.305125227,0.870083485,0.435041742,-0.236991851,0
1279,MN,Carver County,27019,2020/7/1,0.503674518,0.267510695,0.120163012,104248,105089,0.820287554,0.118057499,0.53,0.854455641,10.38004681,96.77117715,0.019710095,0.042684281,1,3.8,296.5851043,-0.483823365,-0.497048776,-0.553539476,16.17676446,13.32204132,12.37046694,0,0,0,-0.265175941,0
1280,MN,Cass County,27021,2020/7/1,0.489210339,0.211490904,0.259460009,48651,29779,0.771973466,0.164792704,0.36,0.640839837,20.43944814,30.08216503,0.00443782,0.023544158,9,12.9,14.73084876,-0.321155635,-0.335274623,-0.418694866,16.79035562,13.4322845,13.4322845,0,0,0,-0.022723863,1
1282,MN,Chisago County,27025,2020/7/1,0.483906155,0.227620614,0.154000215,82814,56579,0.816307736,0.146228011,0.47,0.653540993,9.944311854,95.23047869,0.013018132,0.022924788,1,6.4,136.3809478,-0.363211698,-0.327367528,-0.432844958,12.37208151,12.37208151,12.37208151,1.767440216,1.767440216,1.767440216,-0.160983183,0
1596,NE,Adams County,31001,2020/7/1,0.50157088,0.236742725,0.182031672,55167,31363,0.81734602,0.145970646,0.59,0.707612457,13.88976577,53.44615151,0.009964774,0.108660468,4,11.8,55.6802244,-0.40983268,-0.393607527,-0.414480532,449.5743392,318.8470491,184.9312885,6.376940981,3.188470491,0,-0.146220257,1
1564,MT,Fergus County,30027,2020/7/1,0.487267165,0.208494556,0.24511833,49147,11050,0.712089077,0.146499754,0.34,0.648627139,15.05623948,106.8692848,0.002339602,0.023755962,7,12.2,2.546200286,-0.406087145,-0.590304968,-0.515924537,0,0,0,0,0,0,-0.226859015,1
1328,MN,Pipestone County,27117,2020/7/1,0.512987731,0.258207141,0.209572234,55378,9126,0.758653167,0.152140506,0.53,0.608311688,25.31088368,70.64146647,0.011716591,0.077484249,6,10.4,19.62327442,-0.426594655,-0.32610807,-0.429097527,21.91540653,21.91540653,10.95770327,0,0,0,-0.154033046,1
1520,MO,Platte County,29165,2020/7/1,0.507112686,0.237908433,0.145351265,82567,104418,0.838092864,0.179884139,0.54,0.801725755,9.685038592,292.1046514,0.071214255,0.061843958,1,5.8,248.5018682,-0.459962849,-0.472755102,-0.496510074,29.68836791,25.85761076,23.94223218,0,0,0,-0.219082643,0
1290,MN,Douglas County,27041,2020/7/1,0.499710252,0.215519966,0.227873775,60979,38141,0.837488799,0.133933032,0.5,0.76316108,20.75848303,67.92032597,0.005610578,0.017516595,6,8.8,59.84779539,-0.340987428,-0.30994425,-0.39868276,5.243701004,5.243701004,2.621850502,0,0,0,-0.11742549,1
1356,MN,Yellow Medicine County,27173,2020/7/1,0.494844308,0.235119959,0.202246044,56528,9709,0.76208102,0.151638884,0.38,0.622232264,25.33698186,57.51180785,0.005819296,0.051148545,9,11.7,12.79014623,-0.31820417,-0.190513406,-0.442254533,30.89916572,30.89916572,30.89916572,0,0,0,-0.097958446,1
1293,MN,Freeborn County,27047,2020/7/1,0.502102221,0.21932072,0.221455788,52010,30281,0.823338297,0.15162871,0.45,0.593833383,18.33961028,93.68037098,0.012252004,0.099198528,7,9.9,42.82481721,-0.199420701,-0.163054246,-0.286879454,108.9792279,108.9792279,79.25762029,0,0,0,-0.027716652,1
1330,MN,Pope County,27121,2020/7/1,0.489501667,0.207713797,0.244210147,60975,11249,0.822018678,0.140690254,0.28,0.70210084,27.34731085,15.15984936,0.004415608,0.015049112,8,8.4,16.79682251,-0.343879951,-0.269303792,-0.412681358,0,0,0,0,0,0,-0.150697652,1
2972,WI,Marathon County,55073,2020/7/1,0.497267921,0.227766784,0.177068258,63442,135692,0.829298546,0.151532788,0.53,0.691837048,13.6297999,202.4345376,0.007982101,0.02816995,3,7.5,87.82767414,-0.335329818,-0.347123213,-0.400265049,12.52837308,12.52837308,10.31748371,0.736963122,0.736963122,0.736963122,-0.088146748,0
1349,MN,Wadena County,27159,2020/7/1,0.505191316,0.256443767,0.210339069,46312,13682,0.773295071,0.159846772,0.21,0.665284974,18.28956032,73.69709236,0.010963479,0.020184419,7,14.4,25.51326757,-0.322014844,-0.331971934,-0.44575209,0,0,0,0,0,0,-0.075491291,1
1656,NE,Platte County,31141,2020/7/1,0.493330936,0.260648023,0.171657225,63656,33470,0.801574532,0.148986976,0.57,0.634296725,10.85154484,84.97902419,0.006444265,0.198153643,5,8.5,49.65433344,-0.38325231,-0.365144874,-0.413146749,113.5345085,20.91425157,17.92650134,0,0,0,-0.131436362,1
1304,MN,Kittson County,27069,2020/7/1,0.496704332,0.213983051,0.243879473,54438,4298,0.734537246,0.149799726,0.29,0.655259823,35.29411765,34.95818493,0.003766478,0.021892655,9,10,3.911539862,-0.280441663,-0.219358121,-0.40444544,23.26663564,23.26663564,0,0,0,0,-0.027674081,1
1305,MN,Koochiching County,27071,2020/7/1,0.499598071,0.182073955,0.255546624,46281,12229,0.716505895,0.163817053,0.41,0.645970395,17.56066411,71.45411379,0.006511254,0.013344051,6,14.9,3.939666309,-0.49862835,-0.39243479,-0.541108569,8.177283506,8.177283506,8.177283506,0,0,0,-0.19596745,1
1308,MN,Lake of the Woods County,27077,2020/7/1,0.476849388,0.190260777,0.242416179,52058,3740,0.679374389,0.147034041,0.21,0.615602837,32.05128205,38.8582923,0.00532198,0.014369345,9,10.4,2.881644541,-0.533531294,-0.427944274,-0.573091571,0,0,0,0,0,0,-0.326106075,1
1309,MN,Le Sueur County,27079,2020/7/1,0.495718397,0.238927494,0.175019302,67269,28887,0.833984777,0.136778955,0.51,0.639956264,14.94077052,25.18413268,0.006878641,0.061627009,1,7.8,64.3707104,-0.296568574,-0.239656012,-0.393406632,79.62059058,76.15882577,72.69706096,0,0,0,-0.06722536,0
1310,MN,Lincoln County,27081,2020/7/1,0.495681297,0.23409131,0.248193196,51305,5639,0.710280374,0.138187284,0.22,0.674688057,26.41775273,23.15006562,0.001939009,0.023444386,9,10.1,10.50562635,-0.202568581,-0.223153866,-0.387462272,35.46728143,35.46728143,35.46728143,0,0,0,-0.001273486,1
1312,MN,McLeod County,27085,2020/7/1,0.500320575,0.230089482,0.187216012,61959,35893,0.846051511,0.137441704,0.5,0.667669173,17.55657117,83.04262763,0.006160622,0.065062861,6,7.1,73.03192463,-0.331438439,-0.268922811,-0.419164365,11.14423425,8.358175689,5.572117126,0,0,0,-0.102479011,1
1313,MN,Mahnomen County,27087,2020/7/1,0.496104367,0.316724044,0.172313825,43162,5527,0.761770245,0.251768037,0.18,0.552036199,8.934953538,18.29145116,0.004529806,0.039681102,8,20.9,9.907148491,-0.498003921,-0.557609913,-0.465925678,18.09299801,18.09299801,18.09299801,0,0,0,-0.220057179,1
1947,ND,Renville County,38075,2020/7/1,0.477253581,0.226621736,0.203032856,60205,2327,0.761506276,0.158881939,0.51,0.606271777,0,13.60294993,0.00379107,0.02274642,9,8.2,2.653212474,-0.236010137,-0.215001361,-0.511754345,0,0,0,0,0,0,-0.079654324,1
1316,MN,Meeker County,27093,2020/7/1,0.490817164,0.241735448,0.200250637,66557,23222,0.822303922,0.141381133,0.48,0.653638004,16.86049025,75.5120342,0.005660948,0.040231624,6,7.5,38.18277484,-0.33333624,-0.290465521,-0.407600144,25.83756782,12.91878391,8.612522608,0,0,0,-0.140742545,1
1318,MN,Morrison County,27097,2020/7/1,0.495161144,0.233983539,0.195574181,57471,33386,0.791049383,0.153534819,0.38,0.627068077,18.14662473,92.1191588,0.006934186,0.017576653,6,10.1,29.67486179,-0.313904538,-0.321193816,-0.381629967,2.995267477,2.995267477,0,0,0,0,-0.07835675,1
1630,NE,Greeley County,31077,2020/7/1,0.507640068,0.227504245,0.256366723,45221,2356,0.686808511,0.132697392,0.3,0.801762115,16.84919966,5.387092049,0.006791172,0.025042445,8,12.8,4.134711571,-0.404086479,-0.314658667,-0.533554109,84.88964346,0,0,0,0,0,-0.221115711,1
1323,MN,Norman County,27107,2020/7/1,0.496216216,0.240772201,0.210965251,48799,6375,0.777234181,0.15132005,0.24,0.621279762,18.1900864,38.23370871,0.006795367,0.049266409,8,10.9,7.304162513,-0.378289635,-0.357670354,-0.438211575,109.8039216,78.43137255,0,0,0,0,-0.074115799,1
1324,MN,Olmsted County,27109,2020/7/1,0.512109907,0.244808897,0.155313962,76001,158293,0.733865843,0.121302382,0.6,0.797295049,12.0054218,269.9816673,0.062709164,0.050308107,3,7.1,242.2790235,-0.475127714,-0.447194376,-0.506570871,155.4080092,124.4527553,90.33880209,3.790439249,2.526959499,1.26347975,-0.166797702,0
1326,MN,Pennington County,27113,2020/7/1,0.504020313,0.227465087,0.182818451,57494,14119,0.807989522,0.144380972,0.49,0.667972028,14.0469167,138.4575519,0.012554662,0.038087177,6,9.2,22.89926529,-0.464098591,-0.490983281,-0.497668622,7.082654579,0,0,0,0,0,-0.140612296,1
1327,MN,Pine County,27115,2020/7/1,0.463080419,0.195875589,0.206831055,50387,29579,0.777715521,0.201172356,0.31,0.574200237,14.03965346,33.396753,0.020859478,0.02967812,6,12,20.95883908,-0.332698163,-0.359086453,-0.420187872,189.3235065,37.18854593,16.90388451,0,0,0,-0.124873568,1
1333,MN,Redwood County,27127,2020/7/1,0.500885304,0.247753951,0.211489278,56760,15170,0.769686364,0.15041295,0.48,0.650356449,25.53693033,83.8328379,0.007082432,0.037510656,7,9.4,17.26669474,-0.416556843,-0.366252883,-0.462761458,6.591957811,6.591957811,6.591957811,0,0,0,-0.191116513,1
1334,MN,Renville County,27129,2020/7/1,0.491719135,0.231658911,0.20804818,59787,14548,0.826379358,0.143506153,0.35,0.644167759,30.72721065,66.79214521,0.004927457,0.090131399,8,10.5,14.8009482,-0.224645141,-0.211237901,-0.348161106,20.62139126,20.62139126,20.62139126,0,0,0,-0.021791016,1
1335,MN,Rice County,27131,2020/7/1,0.490386784,0.218525923,0.154082047,67024,66972,0.733353267,0.147148531,0.57,0.592966482,11.21756003,90.65387592,0.056040768,0.081235062,4,9.6,135.1113622,-0.261548986,-0.230030978,-0.370587242,14.93161321,10.45212925,5.972645285,1.493161321,1.493161321,0,-0.072765937,1
1458,MO,Chariton County,29041,2020/7/1,0.50355657,0.227888874,0.236478325,48421,7426,0.78658147,0.194292297,0.32,0.538825118,16.04278075,16.14864708,0.023755201,0.009931553,9,13.4,9.885779707,-0.298212175,-0.254470306,-0.417394904,67.33099919,53.86479935,53.86479935,0,0,0,-0.089143402,1
1337,MN,Roseau County,27135,2020/7/1,0.485478548,0.240990099,0.174983498,60239,15165,0.76046194,0.150749729,0.48,0.652994012,15.65864161,53.66610606,0.005742574,0.013927393,7,8.5,9.072146447,-0.457600935,-0.400879358,-0.489037989,6.594131223,6.594131223,6.594131223,0,0,0,-0.240906404,1
1339,MN,Scott County,27139,2020/7/1,0.501699676,0.274512997,0.108799642,101427,149013,0.834754522,0.120519362,0.52,0.776138518,6.720291853,119.2570093,0.04644425,0.053365088,1,5.2,418.0122307,-0.429568877,-0.406105471,-0.493182026,23.48788361,18.1192245,13.42164778,0.671082389,0.671082389,0.671082389,-0.183296074,0
2991,WI,St. Croix County,55109,2020/7/1,0.500602047,0.247887261,0.140789796,82575,90687,0.84101929,0.142726236,0.52,0.78948077,11.49904738,107.9072803,0.008138783,0.024427498,1,4.7,125.5478798,-0.315237171,-0.29086171,-0.381753087,14.33502045,12.12963269,11.02693881,0,0,0,-0.129170873,0
2455,TX,Callahan County,48059,2020/7/1,0.504787766,0.225025011,0.205016436,50330,13943,0.836843984,0.154521113,0.4,0.576152305,13.6239782,89.55962732,0.014649135,0.099113906,3,12,15.50307437,-0.147800499,-0.206118868,-0.30013117,7.172057663,7.172057663,7.172057663,0,0,0,-0.081913685,0
2674,UT,Cache County,49005,2020/7/1,0.498953316,0.303073945,0.094508452,60315,128289,0.747824595,0.086107851,0.5,0.748972383,3.214452177,57.24104978,0.008719741,0.108563919,3,12.9,110.1372756,-0.321640997,-0.320093529,-0.386786118,33.51807248,31.1796023,28.06164207,0,0,0,-0.087011667,0
1836,NC,Chowan County,37041,2020/7/1,0.52405731,0.201724998,0.246346853,42618,13943,0.799507296,0.17971445,0.49,0.473806752,13.47040057,82.64097756,0.339938698,0.036923516,6,17.2,80.84304517,-0.30807957,-0.263011497,-0.369876458,43.03234598,43.03234598,21.51617299,0,0,0,-0.092926882,1
2322,SD,Potter County,46107,2020/7/1,0.504304486,0.217036701,0.289080199,54722,2153,0.789282471,0.119291913,0.28,0.695431472,17.92917974,11.39376591,0.004531038,0.020389669,9,10.2,2.500174188,-0.348493591,-0.352270608,-0.465566184,0,0,0,0,0,0,-0.194326068,1
1605,NE,Cass County,31025,2020/7/1,0.496196338,0.240796667,0.174968462,75177,26248,0.866712444,0.155877308,0.54,0.759500171,12.36046197,19.94238127,0.006078214,0.033563974,2,7.4,47.08583729,-0.235912652,-0.268879478,-0.311577296,15.23925632,19.04907041,11.42944224,0,0,0,-0.093813452,0
1351,MN,Washington County,27163,2020/7/1,0.505881536,0.245670349,0.15009973,95840,262440,0.830570349,0.113094167,0.54,0.810613694,8.738121616,149.6935953,0.046921115,0.042928075,1,4.2,682.9395233,-0.473231897,-0.451999777,-0.521934925,43.43850023,36.96082914,30.48315806,3.048315806,1.524157903,1.143118427,-0.241942786,0
1661,NE,Saline County,31151,2020/7/1,0.488222997,0.251777004,0.150174216,54569,14224,0.796845334,0.154705898,0.27,0.500428694,12.46451077,34.52749586,0.008989547,0.258815331,6,12.4,24.7796244,-0.296072065,-0.207185392,-0.321066428,611.6422947,56.24296963,0,0,0,0,-0.107524637,1
1353,MN,Wilkin County,27167,2020/7/1,0.483850336,0.224176527,0.191877199,61387,6207,0.793287328,0.147791683,0.54,0.767053701,14.23149905,54.16228038,0.006236009,0.031020147,6,9.4,8.265420262,-0.209102082,-0.265606047,-0.390628318,177.2192686,144.9975834,112.7758982,48.33252779,32.22168519,16.1108426,-0.117229522,1
1362,MS,Bolivar County,28011,2020/7/1,0.535409951,0.242906839,0.158012319,33116,30628,0.83427762,0.247468144,0.41,0.592922514,15.02582564,94.39912487,0.635719529,0.021925765,7,29.4,34.94073491,-0.33121649,-0.326410335,-0.42028246,329.763615,277.5238344,222.0190675,22.85490401,19.58991772,9.794958861,-0.116882748,1
2059,OK,Choctaw County,40023,2020/7/1,0.520316335,0.241409872,0.206981184,35308,14672,0.846521826,0.228858131,0.32,0.459400375,11.43779856,25.01772673,0.103354241,0.045473139,7,23,19.045641,-0.278757988,-0.262650952,-0.326341676,20.44711014,20.44711014,13.63140676,0,0,0,-0.049239061,1
1365,MS,Chickasaw County,28017,2020/7/1,0.508531827,0.248267428,0.172267195,37429,17103,0.846628537,0.208081727,0.4,0.429155641,9.914848944,17.91287626,0.437481801,0.052879856,7,20.3,34.08465862,-0.241978415,-0.272736142,-0.371523542,374.2033561,263.1117348,175.4078232,29.2346372,23.38770976,11.69385488,-0.045729758,1
1361,MS,Benton County,28009,2020/7/1,0.504292105,0.216781526,0.187039052,35184,8259,0.897498263,0.183302489,0.41,0.397294589,8.421559192,14.91208761,0.350622658,0.0276871,1,22.1,20.3113472,-0.154057201,-0.141114482,-0.259952845,108.9720305,96.86402712,60.54001695,0,0,0,0.017296824,0
1375,MS,Franklin County,28037,2020/7/1,0.508474576,0.231895223,0.199409348,39508,7713,0.829924242,0.183149358,0.27,0.525316456,18.02962009,23.01266339,0.345017976,0.010914227,9,20.1,13.68086842,-0.271716771,-0.322302931,-0.359457781,220.4071049,207.4419811,129.6512382,12.96512382,0,0,-0.116369785,1
2495,TX,Ellis County,48139,2020/7/1,0.506715486,0.267226198,0.128073519,76792,184826,0.81727823,0.131387324,0.5,0.61154075,9.042737012,119.1517333,0.108155554,0.266440402,1,8.8,197.5713263,-0.277348438,-0.279243962,-0.355720602,71.95957279,54.64599136,39.49660762,2.705247097,2.164197678,1.623148258,-0.100999296,0
1385,MS,Jackson County,28059,2020/7/1,0.507932187,0.233226547,0.158580931,51771,143617,0.87736608,0.191933712,0.38,0.624675927,9.637571051,120.3013221,0.211199285,0.069599447,2,17.9,198.7090972,-0.32024637,-0.333406434,-0.412222434,167.1111359,145.5259475,102.3555707,4.177778397,4.177778397,3.481481997,-0.100180955,0
2535,TX,Hockley County,48219,2020/7/1,0.501392515,0.257397737,0.146736292,46764,23021,0.783395633,0.146720734,0.31,0.554763561,12.12751213,54.5729416,0.034682333,0.486640557,6,19.5,25.34263917,-0.298017141,-0.282411544,-0.360300024,86.87719908,69.50175926,60.81403936,4.343859954,4.343859954,4.343859954,-0.092855279,1
1389,MS,Jones County,28067,2020/7/1,0.514234382,0.250887367,0.169103577,42435,68098,0.883879433,0.188023588,0.48,0.577863191,14.86824673,150.2901079,0.291830385,0.044711588,4,19.9,98.0109384,-0.265301867,-0.245312858,-0.373324327,190.9013481,108.6669212,54.3334606,1.468471908,0,0,-0.106329715,1
1396,MS,Lee County,28081,2020/7/1,0.522006526,0.252834441,0.147860379,51088,85436,0.879127875,0.184942652,0.54,0.667848647,13.54008454,81.05014921,0.299887327,0.027229408,5,13.1,189.8788754,-0.29040208,-0.31115125,-0.389404318,81.93267475,73.73940728,53.84147198,4.681867129,4.681867129,4.681867129,-0.07566782,1
1398,MS,Lincoln County,28085,2020/7/1,0.523578424,0.235111826,0.171933928,43478,34153,0.910237095,0.201568532,0.5,0.569923031,16.30418959,53.67768035,0.300599328,0.0112849,6,19.1,58.26963762,-0.250704542,-0.270543242,-0.364155578,398.2080637,313.2960501,143.472023,26.35200422,17.56800281,11.71200187,-0.094546158,1
1404,MS,Montgomery County,28097,2020/7/1,0.522697795,0.225880475,0.216402275,36311,9775,0.868243243,0.189710234,0.39,0.506722689,10.8129362,18.88515021,0.446473112,0.014366956,7,22.9,24.01837928,-0.179083232,-0.190170462,-0.349414591,194.3734015,153.4526854,153.4526854,10.23017903,10.23017903,10.23017903,-0.061593862,1
1407,MS,Noxubee County,28103,2020/7/1,0.528429046,0.243853821,0.163644993,32167,10417,0.805255023,0.218368748,0.37,0.45183121,8.378328058,26.19613447,0.718177504,0.013953488,7,29,14.98547055,-0.328352744,-0.413064744,-0.415583398,499.1840261,211.1932418,57.59815686,0,0,0,-0.093016616,1
1409,MS,Panola County,28107,2020/7/1,0.519486219,0.247615425,0.157381942,39198,34192,0.875473218,0.213934589,0.5,0.485495283,10.59010414,42.52367357,0.495347885,0.024635731,6,21.8,49.90512888,-0.273067942,-0.268115464,-0.37939615,111.1371081,105.2877866,67.26719701,5.849321479,5.849321479,5.849321479,-0.09328044,1
1413,MS,Pontotoc County,28115,2020/7/1,0.510822103,0.265604875,0.149624603,44297,32174,0.875743301,0.183134258,0.35,0.576201491,9.7977244,33.64808748,0.146891591,0.06989602,7,16.5,64.6466676,-0.227132857,-0.230428279,-0.33828643,55.94579474,55.94579474,46.62149562,6.216199416,6.216199416,3.108099708,-0.032192144,1
1414,MS,Prentiss County,28117,2020/7/1,0.509500296,0.221607742,0.181828955,41281,25126,0.849028871,0.211429358,0.53,0.533453003,7.91734294,32.81371607,0.143906775,0.01512937,7,19.8,60.54749626,-0.211696539,-0.281164096,-0.38182093,127.3581151,99.49852742,55.71917536,3.979941097,0,0,-0.048542517,1
2621,TX,San Augustine County,48405,2020/7/1,0.507774538,0.19776482,0.264455782,38826,8237,0.850752177,0.16721798,0.45,0.448659254,7.270083606,22.84721823,0.218537415,0.070821186,9,22.2,15.52217993,-0.236210111,-0.230068931,-0.278973391,194.2454777,169.964793,109.2630812,12.14034236,12.14034236,12.14034236,-0.067817891,1
1431,MS,Washington County,28151,2020/7/1,0.536448971,0.257661496,0.158444844,33991,43909,0.863898295,0.205155376,0.37,0.529241877,15.3609831,149.3822699,0.718926836,0.017198145,5,32.6,60.58586528,-0.285770515,-0.300533309,-0.390650884,175.3626819,161.6980573,129.8139334,6.832312282,6.832312282,4.554874855,-0.067347877,1
1424,MS,Tate County,28137,2020/7/1,0.518411628,0.227302757,0.166869502,48082,28321,0.874851013,0.176952521,0.49,0.524777448,11.25136247,55.84124227,0.308077471,0.029521193,1,17.6,69.96985868,-0.216797069,-0.187759953,-0.309888173,134.1760531,120.052258,84.74277038,0,0,0,-0.038623539,0
2569,TX,Limestone County,48293,2020/7/1,0.483694035,0.223946596,0.19477869,43226,23437,0.853630646,0.169503453,0.43,0.445050114,9.350958473,44.31583521,0.166588716,0.226837876,6,22.2,25.88894167,-0.186238839,-0.143612574,-0.281103124,51.20109229,46.9343346,46.9343346,4.266757691,4.266757691,4.266757691,-0.043949803,1
2434,TX,Atascosa County,48013,2020/7/1,0.50141125,0.272808587,0.146789903,50594,51153,0.782397463,0.143944699,0.36,0.413394733,6.9414671,90.2694697,0.007414033,0.646571258,1,15.7,41.94450367,-0.291863955,-0.308106183,-0.392862502,27.36887377,23.45903466,17.594276,1.954919555,1.954919555,0,-0.14350838,0
2960,WI,Iowa County,55049,2020/7/1,0.499221741,0.22906062,0.187539439,68017,23678,0.818778188,0.151426351,0.49,0.704272864,8.433480919,60.73585525,0.00761432,0.018215473,2,8.2,31.04985706,-0.298791195,-0.261893245,-0.389609199,29.56330771,25.33997804,21.11664837,0,0,0,-0.063768343,0
3021,WY,Niobrara County,56027,2020/7/1,0.543132328,0.177554439,0.226130653,51036,2356,0.724035608,0.178953078,0.13,0.607615894,0,69.28626699,0.00921273,0.036432161,9,13.6,0.89716836,0.157624639,0.052167785,-0.226656751,84.88964346,84.88964346,84.88964346,0,0,0,0.0969443,1
1830,NC,Camden County,37029,2020/7/1,0.501774043,0.228291317,0.163398693,65955,10867,0.913691128,0.155576078,0.5,0.646890344,11.34108307,24.50646406,0.116059757,0.029598506,8,8.3,45.17376122,-0.311209782,-0.276989395,-0.340439406,9.202171713,0,0,0,0,0,-0.091251485,1
1442,MO,Barry County,29009,2020/7/1,0.494315332,0.22685727,0.205874157,42457,35789,0.800903719,0.215144339,0.35,0.470698171,14.57889425,30.85028026,0.004542161,0.099899682,6,18.8,45.98650819,-0.305177532,-0.319619969,-0.383420126,16.76492777,11.17661851,5.588309257,0,0,0,-0.075249327,1
1444,MO,Bates County,29013,2020/7/1,0.50557598,0.23314951,0.193872549,45955,16172,0.748428514,0.199353647,0.3,0.50109529,11.63217828,18.66180474,0.01127451,0.021507353,1,14.2,19.32854462,-0.149508393,-0.074483053,-0.240649205,37.1011625,37.1011625,37.1011625,6.183527084,6.183527084,6.183527084,0.002671321,0
2188,PA,Fulton County,42057,2020/7/1,0.493561936,0.200647249,0.215520209,52277,14530,0.787413661,0.181141008,0.36,0.428393524,17.13502399,47.28421502,0.011567858,0.012600702,8,11.5,33.20763341,-0.145359033,-0.212556075,-0.271084357,20.64693737,13.76462491,6.882312457,0,0,0,0.034749946,1
1446,MO,Bollinger County,29017,2020/7/1,0.497082751,0.211849782,0.205604405,44233,12133,0.685732113,0.206704198,0.39,0.443005181,7.313505607,20.36359486,0.005505793,0.013887748,3,15.6,19.63554563,-0.225994749,-0.261687845,-0.347113842,32.96793868,24.72595401,24.72595401,0,0,0,-0.055695354,0
2745,VA,Frederick County,51069,2020/7/1,0.501714674,0.230728312,0.172757626,77684,89313,0.829250959,0.141797733,0.53,0.592560595,8.556495999,150.0789699,0.042487692,0.091053138,3,7,215.9927449,-0.263681581,-0.280504234,-0.30792697,106.3674941,90.69228444,73.89741695,0,0,0,-0.088489405,0
