X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,daily_distance_diff,cumulative_dose,non_metro
722,IN,Randolph County,18135,2020/7/1,0.508993602,0.203009939,24665,0.822393472,0.213627239,0.39,0.546051464,16.05007624,74.96338887,0.006961491,0.03533057,6,13.6,54.52274636,12.16298399,40.54327995,56.76059193,44.59760795,44.59760795,40.54327995,24.32596797,64.86924792,16.21731198,12.16298399,4.054327995,0,0,4.054327995,0,0,0,0,0,4.054327995,-0.018648207,-0.125964505,1
1202,MI,Charlevoix County,26029,2020/7/1,0.505105929,0.243827161,26143,0.791920033,0.154221528,0.42,0.679174853,14.92023413,74.24990221,0.004839201,0.021109587,7,10.6,62.79242926,3.82511571,0,0,3.82511571,3.82511571,22.95069426,3.82511571,11.47534713,0,15.30046284,0,0,0,0,0,0,0,3.82511571,0,0,0.218297464,-0.210989078,1
682,IN,Greene County,18055,2020/7/1,0.49946885,0.195213398,31922,0.87610302,0.209477388,0.41,0.529435593,14.29592566,66.00977782,0.002624508,0.014872212,6,14,58.84239631,15.663179,159.7644258,162.8970616,40.7242654,21.9284506,6.2652716,18.7958148,21.9284506,9.397907399,0,3.1326358,6.2652716,28.1937222,21.9284506,6.2652716,6.2652716,9.397907399,3.1326358,0,6.2652716,-0.002840743,-0.092498857,1
687,IN,Henry County,18065,2020/7/1,0.480039775,0.189223343,47972,0.850358695,0.206177634,0.41,0.530809639,14.23384768,79.87296909,0.026848418,0.019390524,4,14.4,122.415025,8.338197282,31.26823981,79.21287418,89.63562078,64.62102893,54.19828233,10.4227466,31.26823981,14.59184524,45.86008505,0,0,2.08454932,2.08454932,8.338197282,8.338197282,2.08454932,4.169098641,2.08454932,0,0.005126369,-0.037782097,1
689,IN,Huntington County,18069,2020/7/1,0.506815673,0.171909492,36520,0.864752277,0.187955103,0.51,0.56479133,18.16330462,105.9516369,0.006898455,0.026048565,6,10.1,95.43969685,8.214676889,5.47645126,8.214676889,19.16757941,13.69112815,5.47645126,43.81161008,21.90580504,24.64403067,24.64403067,2.73822563,0,0,0,0,0,0,0,0,0,0.078287849,-0.131740038,1
692,IN,Jay County,18075,2020/7/1,0.501637449,0.178722789,20436,0.787985866,0.219768138,0.52,0.469098056,15.75555025,69.92521887,0.004719707,0.032267386,6,13,53.23122607,14.67997651,29.35995302,19.57330202,48.93325504,58.71990605,48.93325504,29.35995302,14.67997651,19.57330202,14.67997651,0,0,0,0,0,0,0,0,0,0,-0.062263642,-0.12048273,1
2703,VT,Essex County,50009,2020/7/1,0.49904,0.25568,6163,0.785634537,0.159128217,0.41,0.495246327,6.420545746,15.44151537,0.00592,0.01312,9,15.5,9.287221218,0,0,0,0,16.22586403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012676328,-0.281850151,1
694,IN,Jennings County,18079,2020/7/1,0.49885915,0.164391004,27735,0.830032877,0.217662388,0.47,0.493261038,7.963512633,102.5141279,0.008040274,0.025786824,6,14.8,73.64968931,25.23886786,39.66107806,50.47773571,72.11105102,39.66107806,10.81665765,10.81665765,32.44997296,75.71660357,25.23886786,0,10.81665765,0,3.605552551,0,0,0,0,18.02776275,0,0.010143831,-0.096535614,1
696,IN,Knox County,18083,2020/7/1,0.493644125,0.178398157,36594,0.866313511,0.203962583,0.48,0.592941177,17.59624613,117.7794967,0.028675972,0.022360754,5,15.7,70.91448172,5.465376838,2.732688419,2.732688419,2.732688419,5.465376838,10.93075368,13.66344209,5.465376838,30.05957261,35.52494945,0,0,0,0,0,0,0,0,0,0,0.010836096,-0.104740585,1
697,IN,Kosciusko County,18085,2020/7/1,0.500201654,0.167296834,79456,0.802350427,0.190350896,0.49,0.562039601,16.7916572,95.95480109,0.009969248,0.080547994,4,9,149.527645,8.80990737,10.06846557,10.06846557,16.36125654,36.49818768,80.54772453,103.201772,99.42609746,101.9432139,109.494563,0,0,0,0,0,0,1.258558196,0,0,0,0.023536798,-0.137197127,1
701,IN,Lawrence County,18093,2020/7/1,0.504576509,0.200183936,45370,0.857593844,0.191723815,0.46,0.565435606,15.98563483,107.0510966,0.004926863,0.017079793,6,12.5,101.0085268,26.4491955,33.06149438,26.4491955,41.87789288,8.816398501,48.49019176,15.42869738,22.04099625,30.85739475,48.49019176,4.408199251,6.612298876,4.408199251,11.02049813,2.204099625,4.408199251,0,0,0,0,-0.037412405,-0.110576308,1
705,IN,Martin County,18101,2020/7/1,0.493295488,0.198492708,10255,0.802274163,0.204381285,0.26,0.596689896,15.66324033,103.1469707,0.002936283,0.010864246,7,11.8,30.54446893,9.751340809,0,0,9.751340809,9.751340809,19.50268162,39.00536324,9.751340809,48.75670405,29.25402243,0,0,0,0,0,0,0,0,0,0,-0.076030856,-0.188590573,1
1264,MI,Shiawassee County,26155,2020/7/1,0.505719146,0.183643243,68122,0.8162781,0.178803876,0.51,0.654772525,11.68804605,21.62607109,0.006349718,0.029519592,4,10.8,128.3697967,83.67340947,27.89113649,38.16681836,23.48727283,11.74363642,7.339772761,30.82704559,5.871818209,0,10.27568186,8.807727313,5.871818209,7.339772761,4.403863656,5.871818209,2.935909104,1.467954552,0,0,0,0.036740221,-0.132614154,1
713,IN,Orange County,18117,2020/7/1,0.50130843,0.195392273,19646,0.8204238,0.211965393,0.37,0.435675183,13.89889838,126.540592,0.014161835,0.017702294,6,15.6,49.31348678,132.3424616,229.0542604,45.81085208,50.90094676,10.18018935,30.54056805,10.18018935,0,0,5.090094676,20.3603787,20.3603787,35.63066273,10.18018935,15.27028403,0,5.090094676,0,0,0,0.01277223,-0.112927922,1
2736,VA,Cumberland County,51049,2020/7/1,0.517178102,0.224181874,9932,0.787339491,0.185551455,0.43,0.53816047,6.115584548,11.9726043,0.304822102,0.029564686,8,15.7,33.38936328,0,20.13693113,10.06846557,100.6846557,40.27386226,110.7531212,70.47925896,40.27386226,20.13693113,0,0,0,0,0,0,0,0,0,0,0,0.026666488,-0.143515899,1
717,IN,Pike County,18125,2020/7/1,0.501450443,0.200402901,12389,0.860728173,0.197801555,0.3,0.52631579,16.98342095,89.36672808,0.005157131,0.014423852,8,11.1,37.06617999,0,8.071676487,8.071676487,16.14335297,8.071676487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060976547,-0.102163251,1
1778,NY,Lewis County,36049,2020/7/1,0.493401898,0.183196582,26296,0.785294626,0.156856669,0.54,0.549643627,16.57188053,35.05048452,0.006503573,0.017884826,6,12.2,20.62949132,0,0,7.605719501,22.8171585,7.605719501,3.802859751,0,0,11.40857925,26.62001825,0,0,0,0,0,0,0,0,0,0,0.053709566,-0.179793791,1
1141,ME,Lincoln County,23015,2020/7/1,0.509288917,0.27715334,34634,0.757606236,0.145245887,0.36,0.581197855,12.86399252,28.69102793,0.00564906,0.012433755,8,11.1,75.98174718,0,2.887336144,5.774672287,5.774672287,8.662008431,0,0,2.887336144,0,5.774672287,0,0,0,0,0,0,0,0,0,0,-0.139746539,-0.188870508,1
2214,PA,Snyder County,42109,2020/7/1,0.504390725,0.189787864,40372,0.783189873,0.179788911,0.58,0.481929059,14.70552192,97.90462215,0.010853478,0.023951653,7,10.7,122.8195066,12.38482116,0,0,0,12.38482116,17.33874963,24.76964233,12.38482116,2.476964233,9.907856931,0,0,0,0,0,0,0,0,0,2.476964233,-0.059867631,-0.086430275,1
2183,PA,Elk County,42047,2020/7/1,0.49799463,0.220093473,29910,0.867236543,0.173132723,0.51,0.603095277,18.21372984,37.34528442,0.004673672,0.008452385,7,9.2,36.15113131,3.343363424,3.343363424,3.343363424,3.343363424,0,0,0,0,10.03009027,13.37345369,0,0,3.343363424,0,0,0,0,0,0,0,-0.101530124,-0.170193598,1
2959,WI,Green Lake County,55047,2020/7/1,0.497515594,0.222063643,18913,0.791384479,0.161734686,0.52,0.529304029,15.99147122,60.69269955,0.009884766,0.051908236,6,11,54.12374084,5.287368477,15.86210543,15.86210543,15.86210543,21.14947391,26.43684238,15.86210543,5.287368477,0,42.29894781,0,0,0,0,0,0,0,0,0,0,0.21082614,-0.094910355,1
1140,ME,Knox County,23013,2020/7/1,0.50675115,0.252872696,39772,0.776531757,0.136976464,0.48,0.612201964,15.33048505,75.88712194,0.007417465,0.014935506,7,11,108.9255881,5.028663381,5.028663381,7.542995072,2.514331691,0,0,2.514331691,5.028663381,2.514331691,0,0,0,0,0,0,0,2.514331691,0,0,0,-0.17183917,-0.277720194,1
732,IN,Switzerland County,18155,2020/7/1,0.484557246,0.173089484,10751,0.817569138,0.240196209,0.36,0.473096027,4.674644727,41.94552202,0.011850331,0.019781655,8,17.7,48.72864071,18.60292066,9.301460329,0,27.90438099,18.60292066,9.301460329,9.301460329,18.60292066,0,9.301460329,0,0,0,0,0,0,0,0,0,0,0.035201345,-0.149983573,1
734,IN,Tipton County,18159,2020/7/1,0.50178477,0.208619778,15148,0.851219512,0.18771038,0.54,0.567763357,15.20359598,83.82465781,0.005750925,0.029283448,6,8.4,58.14078452,33.00765778,13.20306311,6.601531555,0,6.601531555,26.40612622,6.601531555,13.20306311,0,13.20306311,0,0,0,0,0,6.601531555,0,0,0,0,-0.044063802,-0.109138924,1
739,IN,Wabash County,18169,2020/7/1,0.515409207,0.208631714,30996,0.863425123,0.196479515,0.5,0.526981818,18.44607703,80.61431211,0.007033248,0.026118926,6,12.4,75.15457168,38.71467286,132.2751323,3.226222738,22.58355917,3.226222738,22.58355917,16.13111369,16.13111369,25.80978191,35.48845012,3.226222738,3.226222738,0,0,0,0,0,0,0,0,0.07318397,-0.096727855,1
844,IA,Worth County,19195,2020/7/1,0.494565947,0.205420636,7381,0.869793031,0.148714676,0.55,0.627525253,16.06640782,273.2376568,0.008184624,0.030725882,9,9.8,18.44696591,0,0,13.54829969,13.54829969,0,0,13.54829969,13.54829969,40.64489907,67.74149844,0,0,0,0,0,0,0,0,0,0,-0.113583806,-0.123322894,1
743,IN,Wayne County,18177,2020/7/1,0.515636375,0.191564547,65884,0.824775375,0.212556828,0.47,0.576940714,13.74933897,161.3774002,0.04853191,0.031333414,5,16,163.9966147,15.17819197,97.14042863,72.85532147,30.35638395,59.1949487,39.46329913,19.73164957,34.90984154,15.17819197,34.90984154,1.517819197,0,3.035638395,0,0,0,1.517819197,0,0,0,0.078334689,-0.044098895,1
1656,NE,Platte County,31141,2020/7/1,0.493330936,0.171657225,33470,0.801574532,0.148986976,0.57,0.634296725,10.85154484,84.97902419,0.006444265,0.198153643,5,8.5,49.65433344,92.62025695,439.1992829,561.6970421,265.9097699,203.1670152,167.3140125,128.4732596,53.77950403,5.975500448,41.82850314,0,0,0,2.987750224,0,2.987750224,0,0,5.975500448,0,0.108208075,-0.167683762,1
792,IA,Humboldt County,19091,2020/7/1,0.507384519,0.215250864,9558,0.848484849,0.164724998,0.38,0.665089877,13.59263906,364.1420539,0.005970462,0.048601655,7,9.7,22.00529527,41.84975936,0,31.38731952,0,62.77463905,52.3121992,62.77463905,104.6243984,73.23707889,73.23707889,0,0,0,0,0,10.46243984,0,0,0,0,-0.027743769,-0.128703651,1
748,IA,Adams County,19003,2020/7/1,0.499314129,0.230727023,3602,0.77293578,0.156367121,0.45,0.698064516,10.85187195,145.4043989,0.003292181,0.014540466,9,12.7,8.506518043,0,0,0,27.76235425,111.049417,55.5247085,0,27.76235425,0,27.76235425,0,0,0,0,0,0,0,0,0,0,-0.124393716,-0.154188917,1
1612,NE,Cuming County,31039,2020/7/1,0.498993289,0.219798658,8846,0.82023705,0.130684754,0.26,0.632687927,14.37735014,45.16527311,0.002572707,0.105369128,7,8.9,15.50243595,22.60908885,56.52272213,67.82726656,22.60908885,158.263622,11.30454443,22.60908885,0,0,22.60908885,0,0,0,0,0,0,0,0,0,0,-0.139791946,-0.136035863,1
750,IA,Appanoose County,19007,2020/7/1,0.506070596,0.226983999,12426,0.818081588,0.168397935,0.36,0.714394807,9.715025907,614.656514,0.007075661,0.02162901,7,15.2,24.98743188,0,16.09528408,16.09528408,16.09528408,32.19056816,16.09528408,16.09528408,8.047642041,24.14292612,0,0,8.047642041,0,0,0,0,0,0,0,0,0.108975527,-0.120706804,1
1650,NE,Nuckolls County,31129,2020/7/1,0.502979738,0.271036949,4148,0.765370705,0.141894458,0.2,0.705660377,16.37426901,21.95280756,0.001907032,0.028843862,9,11,7.211906252,0,0,0,24.10800386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119605847,-0.183643914,1
754,IA,Boone County,19015,2020/7/1,0.494724057,0.184240492,26234,0.829474458,0.160366725,0.59,0.682877564,13.97069929,189.7169087,0.011538754,0.027214758,6,8.8,45.89814021,3.811847221,80.04879164,30.49477777,22.87108333,49.55401388,38.11847221,49.55401388,87.67248609,53.3658611,76.23694442,0,0,0,0,0,0,0,3.811847221,0,0,0.046551006,-0.159187542,1
756,IA,Buchanan County,19019,2020/7/1,0.502712392,0.17859333,21175,0.798498001,0.161584521,0.5,0.716482165,10.8480332,289.2605556,0.004953064,0.016604557,6,10.6,37.08276418,4.722550177,37.78040142,14.16765053,14.16765053,28.33530106,4.722550177,4.722550177,4.722550177,14.16765053,28.33530106,0,0,0,0,0,0,4.722550177,0,0,0,0.08000332,-0.120680115,1
757,IA,Buena Vista County,19021,2020/7/1,0.492049915,0.160913757,19620,0.729669042,0.14874088,0.54,0.495686935,22.3769269,512.0498427,0.030290832,0.259836973,7,10.2,34.12648716,10.19367992,35.67787971,142.7115189,377.166157,677.8797146,2895.005097,2074.413863,1906.218145,377.166157,127.420999,0,0,0,0,0,5.096839959,15.29051988,15.29051988,15.29051988,5.096839959,0.065781126,-0.170449232,1
774,IA,Delaware County,19055,2020/7/1,0.495518191,0.192864257,17011,0.820150147,0.156723218,0.35,0.606431417,12.82574477,341.4594083,0.008846447,0.015642393,6,9,29.44302132,11.75709835,5.878549174,23.5141967,17.63564752,17.63564752,11.75709835,17.63564752,41.14984422,35.27129504,41.14984422,0,5.878549174,0,0,0,5.878549174,0,0,0,0,0.011211447,-0.115906453,1
2968,WI,Lafayette County,55065,2020/7/1,0.493849385,0.186738674,16665,0.772695202,0.161679053,0.48,0.626506024,9.557374112,41.78406809,0.005580558,0.040264026,8,11.3,26.30249846,6.00060006,12.00120012,42.00420042,18.00180018,36.00360036,30.0030003,36.00360036,60.0060006,78.00780078,84.00840084,0,0,0,0,0,0,0,0,0,0,0.057310807,-0.12213363,1
760,IA,Carroll County,19027,2020/7/1,0.507591545,0.203185472,20165,0.82957132,0.152612509,0.6,0.754524362,19.68503937,416.5008814,0.011412127,0.025057061,7,8,35.4119837,0,19.83635011,4.959087528,9.918175056,4.959087528,14.87726258,24.79543764,153.7317134,104.1408381,64.46813786,0,0,0,0,0,0,4.959087528,0,0,0,-0.017713484,-0.190369043,1
2982,WI,Pepin County,55091,2020/7/1,0.488955961,0.223761833,7287,0.784308365,0.157106512,0.53,0.633127995,9.64984836,47.24263083,0.004115791,0.018932638,8,10.3,31.41219071,0,0,0,13.72306848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119178249,-0.111018854,1
765,IA,Chickasaw County,19037,2020/7/1,0.493898362,0.207706453,11933,0.797394853,0.157914977,0.56,0.683884298,20.82465639,364.7941414,0.006185222,0.027666332,6,8.6,23.65874936,8.38012235,8.38012235,16.7602447,0,8.38012235,16.7602447,41.90061175,0,41.90061175,41.90061175,0,0,0,0,0,0,0,0,0,0,0.096577658,-0.176092372,1
763,IA,Cerro Gordo County,19033,2020/7/1,0.510633808,0.21774099,42450,0.822365671,0.163457334,0.58,0.698879256,19.29963261,1110.294378,0.017937956,0.049311792,5,10.4,74.69514877,0,0,0,9.422850412,9.422850412,16.48998822,7.067137809,28.26855124,40.04711425,89.51707892,0,0,0,0,2.355712603,0,0,0,0,0,-0.022854847,-0.153304078,1
764,IA,Cherokee County,19035,2020/7/1,0.49721756,0.240349792,11235,0.837716263,0.165134856,0.48,0.75720524,13.25556734,312.1336062,0.01059977,0.039572476,6,9.4,19.47444142,17.80151313,17.80151313,17.80151313,26.70226969,80.10680908,115.7098353,133.5113485,115.7098353,71.20605251,35.60302626,0,0,0,0,0,0,0,0,0,0,0.117174962,-0.146059175,1
767,IA,Clay County,19041,2020/7/1,0.508119499,0.207264163,16016,0.77826087,0.158644809,0.57,0.67826087,16.07915894,785.3160397,0.008243461,0.038056279,7,9.7,28.23496227,0,18.73126873,18.73126873,0,6.243756244,49.95004995,106.1438561,262.2377622,181.0689311,87.41258741,0,0,0,0,0,0,0,0,0,0,-0.01016846,-0.153763141,1
2979,WI,Oneida County,55085,2020/7/1,0.498336623,0.260332676,35595,0.839058795,0.146208056,0.52,0.688879017,14.46644352,74.21305885,0.00625881,0.016098111,7,9.4,31.98199412,0,0,2.80938334,0,0,5.618766681,11.23753336,8.428150021,2.80938334,5.618766681,0,0,0,0,0,0,0,0,0,0,0.181301379,-0.145294776,1
769,IA,Clinton County,19045,2020/7/1,0.508921278,0.196913023,46429,0.822580645,0.171254212,0.57,0.634615385,16.59221442,594.1014625,0.028741562,0.031256718,4,12.5,66.81200714,12.92295763,4.307652545,17.23061018,6.461478817,0,8.615305089,6.461478817,2.153826272,15.07678391,36.61504663,2.153826272,0,0,0,0,0,0,0,0,0,0.011461739,-0.157652916,1
770,IA,Crawford County,19047,2020/7/1,0.489043012,0.175195244,16820,0.810632911,0.168801617,0.43,0.467668024,10.55347092,512.289564,0.034852547,0.28493997,7,12.3,23.55115585,47.56242568,380.4994055,671.8192628,1147.44352,606.4209275,249.7027348,285.3745541,273.4839477,112.960761,154.5778835,0,0,0,0,5.94530321,0,0,0,0,0,0.03660017,-0.162051021,1
775,IA,Des Moines County,19057,2020/7/1,0.513490725,0.208237519,38967,0.831973986,0.186906014,0.58,0.684545049,18.01253266,672.9242059,0.059047473,0.030762941,5,12.7,93.64366048,7.69882208,5.132548053,53.89175456,0,43.62665845,25.66274027,5.132548053,0,30.79528832,15.39764416,2.566274027,0,0,0,0,0,2.566274027,0,0,0,-0.041503635,-0.158635647,1
1769,NY,Essex County,36031,2020/7/1,0.483780161,0.234396783,36885,0.788510664,0.137565779,0.52,0.5835604,14.49046264,91.05852213,0.023243968,0.030080429,6,11.7,20.55756508,10.84451674,13.55564593,13.55564593,2.711129185,8.133387556,2.711129185,5.422258371,2.711129185,2.711129185,2.711129185,0,0,0,0,0,0,0,0,0,0,-0.149629012,-0.304650901,1
781,IA,Franklin County,19069,2020/7/1,0.496345318,0.209897274,10070,0.790945128,0.167018175,0.43,0.539220081,23.61275089,443.1773952,0.006617938,0.129197946,7,9.9,17.30329742,9.930486594,9.930486594,29.79145978,9.930486594,9.930486594,59.58291956,198.6097319,148.9572989,178.7487587,69.51340616,0,0,0,0,0,0,0,0,0,0,0.048506674,-0.060517841,1
1304,MN,Kittson County,27069,2020/7/1,0.496704332,0.243879473,4298,0.734537246,0.149799726,0.29,0.655259823,35.29411765,34.95818493,0.003766478,0.021892655,9,10,3.911539862,0,0,0,0,0,0,0,0,0,23.26663564,0,0,0,0,0,0,0,0,0,0,-0.084442702,-0.010677673,1
1353,MN,Wilkin County,27167,2020/7/1,0.483850336,0.191877199,6207,0.793287328,0.147791683,0.54,0.767053701,14.23149905,54.16228038,0.006236009,0.031020147,6,9.4,8.265420262,32.22168519,16.1108426,0,0,0,0,0,64.44337039,80.55421299,0,16.1108426,0,0,0,0,0,0,0,0,0,-0.001947617,-0.138002422,1
1657,NE,Polk County,31143,2020/7/1,0.506441834,0.228874574,5213,0.792917629,0.136016965,0.58,0.681459566,20.64564565,22.00080149,0.001705191,0.062713149,9,8.5,11.89232349,0,76.7312488,0,0,0,38.3656244,0,19.1828122,0,0,0,0,0,0,0,0,0,0,0,0,0.098056154,-0.131253795,1
1295,MN,Grant County,27051,2020/7/1,0.497923933,0.2326856,5972,0.782426778,0.15079529,0.5,0.698007968,26.93149302,38.7463299,0.006311244,0.024082378,9,9.9,10.89462931,0,16.74480911,16.74480911,0,0,33.48961822,16.74480911,16.74480911,0,0,0,0,0,0,0,0,0,0,0,0,0.026816021,-0.138686971,1
1610,NE,Clay County,31035,2020/7/1,0.486643064,0.203089797,6203,0.799125168,0.1478798,0.43,0.617217525,14.50443191,6.344619627,0.004505954,0.09253299,8,11,10.83891034,16.12123166,128.9698533,16.12123166,96.72738997,32.24246332,32.24246332,0,0,48.36369499,0,0,0,0,0,0,0,0,0,0,0,-0.130763463,-0.212961605,1
1633,NE,Harlan County,31083,2020/7/1,0.481917083,0.26198177,3380,0.793988729,0.150388381,0.28,0.694136292,11.6177752,13.08013149,0.002352249,0.0226404,9,11.1,6.106925398,0,0,0,0,0,0,0,0,0,29.58579882,0,0,0,0,0,0,0,0,0,0,0.018343938,-0.19949015,1
2707,VT,Orange County,50017,2020/7/1,0.499155143,0.212041795,28892,0.75515224,0.142188035,0.43,0.604222893,11.04438462,18.5538812,0.00672437,0.014483258,9,10.2,42.05347656,6.922331441,3.461165721,0,0,0,3.461165721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216890163,-0.28227431,1
3001,WI,Washburn County,55129,2020/7/1,0.504912458,0.262564555,15720,0.788720047,0.163325214,0.52,0.618012422,13.32656429,56.55974715,0.003337952,0.018516186,7,12.5,19.72124299,0,0,0,0,6.361323155,0,6.361323155,0,6.361323155,0,0,0,0,0,0,0,0,0,0,0,-0.097183786,-0.113904042,1
801,IA,Kossuth County,19109,2020/7/1,0.496444862,0.237322243,14813,0.804705562,0.153450275,0.31,0.695957234,24.00160011,288.9327011,0.010330024,0.028575262,7,10.1,15.22843161,0,6.750826976,0,20.25248093,13.50165395,27.00330791,33.75413488,20.25248093,40.50496186,47.25578883,0,0,0,0,0,0,0,0,0,0,0.003323115,-0.099962932,1
802,IA,Lee County,19111,2020/7/1,0.496079871,0.203112612,33657,0.839384148,0.181419681,0.49,0.596342092,16.91208631,379.0566843,0.030480106,0.036147409,5,14.6,65.03516772,5.942300264,26.74035119,11.88460053,2.971150132,11.88460053,11.88460053,14.85575066,23.76920106,11.88460053,8.913450397,0,0,0,0,0,0,0,2.971150132,0,0,0.010579045,-0.16528373,1
806,IA,Lyon County,19119,2020/7/1,0.492506985,0.181187029,11755,0.793091941,0.143176765,0.37,0.717795979,28.83310719,243.4324132,0.00321734,0.026246719,8,6.9,20.00340339,34.02807316,51.04210974,8.50701829,25.52105487,0,42.53509145,17.01403658,42.53509145,42.53509145,25.52105487,0,0,0,0,0,0,0,0,0,0,-0.122128897,-0.148538225,1
1208,MI,Delta County,26041,2020/7/1,0.503360571,0.241654349,35784,0.814186534,0.173991833,0.4,0.706323687,15.84874183,126.1634333,0.003513958,0.013944279,5,12.4,30.55588763,0,0,2.794545048,0,8.383635144,0,8.383635144,2.794545048,0,0,2.794545048,0,0,0,0,0,0,0,0,2.794545048,0.093791814,-0.127002128,1
1938,ND,McLean County,38055,2020/7/1,0.489885756,0.235614715,9450,0.735137533,0.159648095,0.41,0.696612666,16.52039236,27.98402183,0.003353946,0.024630542,8,9.2,4.476805882,0,21.16402116,0,10.58201058,10.58201058,0,0,31.74603175,10.58201058,0,0,0,0,0,0,0,0,0,0,0,0.158014614,-0.128042085,1
812,IA,Mitchell County,19131,2020/7/1,0.50156117,0.211562116,10586,0.77663497,0.151523137,0.28,0.623992414,18.81290565,292.7030088,0.006055445,0.014097833,7,9.2,22.56517383,0,9.446438693,0,9.446438693,0,0,9.446438693,28.33931608,9.446438693,122.803703,0,0,0,0,0,0,0,0,0,0,-0.222405616,-0.101596239,1
813,IA,Monona County,19133,2020/7/1,0.512040558,0.246111303,8615,0.807017544,0.167655914,0.16,0.630843633,10.29748284,275.2194647,0.005761032,0.022237585,6,13.9,12.41229271,0,34.82298317,23.21532211,34.82298317,104.4689495,11.60766106,23.21532211,255.3685432,116.0766106,127.6842716,0,0,0,0,0,0,0,0,0,0,0.054538286,-0.019735397,1
815,IA,Montgomery County,19137,2020/7/1,0.512546236,0.214335699,9917,0.811747306,0.174513259,0.59,0.575553417,18.74321792,276.3746757,0.005298411,0.041687494,6,13.9,23.38363593,0,0,30.251084,10.08369467,10.08369467,20.16738933,10.08369467,0,10.08369467,0,0,0,0,0,0,0,20.16738933,0,0,0,-0.0923449,-0.177812759,1
841,IA,Winnebago County,19189,2020/7/1,0.507035558,0.215154972,10354,0.791409861,0.151651272,0.58,0.648387097,13.223765,177.336447,0.014736642,0.045826203,7,9.1,25.85332967,0,9.658103149,19.3162063,19.3162063,28.97430945,9.658103149,9.658103149,9.658103149,19.3162063,77.26482519,0,0,0,0,0,0,0,0,0,0,0.222689251,-0.109987172,1
832,IA,Tama County,19171,2020/7/1,0.498876006,0.197290582,16854,0.799568449,0.173005332,0.48,0.606786427,14.65587994,349.1143435,0.008104591,0.102934217,6,11.4,23.37554264,361.9318856,195.7992168,261.0656224,130.5328112,219.5324552,53.3997864,77.1330248,71.1997152,17.7999288,41.5331672,5.9333096,5.9333096,29.666548,23.7332384,35.5998576,23.7332384,11.8666192,0,0,0,0.147921777,-0.090697726,1
819,IA,Page County,19145,2020/7/1,0.472030953,0.223227753,15107,0.809740168,0.165845595,0.48,0.602920915,24.30373095,90.70684011,0.026624697,0.035805627,6,13.5,28.24055034,6.619447938,26.47779175,6.619447938,0,0,26.47779175,13.23889588,6.619447938,6.619447938,13.23889588,0,0,0,0,0,0,0,0,0,0,0.050998743,-0.171201375,1
820,IA,Palo Alto County,19147,2020/7/1,0.501735917,0.219285474,8886,0.783489761,0.144566135,0.31,0.741695588,17.59788825,501.9886074,0.017247172,0.031358495,7,9.7,15.75979001,0,0,11.25365744,11.25365744,11.25365744,45.01462975,11.25365744,90.02925951,78.77560207,78.77560207,0,0,0,0,0,0,0,0,0,0,0.290112582,-0.042327653,1
1924,ND,Dickey County,38021,2020/7/1,0.503365287,0.204364675,4872,0.720818291,0.140731143,0.48,0.703381643,26.74346842,26.92576982,0.00632266,0.034876606,9,11.1,4.30590294,0,0,0,0,0,0,20.52545156,41.05090312,20.52545156,0,0,0,0,0,0,0,0,0,0,0,0.066770253,-0.114038306,1
826,IA,Ringgold County,19159,2020/7/1,0.506038647,0.24537037,4894,0.82358581,0.154919399,0.36,0.669035533,13.90544299,175.1752653,0.007850242,0.027777778,9,14.3,9.139122316,0,0,0,0,81.73273396,0,40.86636698,40.86636698,61.29955047,61.29955047,0,0,0,0,0,0,0,0,0,0,0.166931992,-0.088163533,1
1626,NE,Gage County,31067,2020/7/1,0.500535058,0.20811427,21513,0.794090489,0.145945653,0.32,0.693753917,16.6658951,38.36110465,0.007304704,0.027264691,6,11.2,25.26512349,23.2417608,27.89011295,9.296704318,4.648352159,9.296704318,4.648352159,0,0,9.296704318,9.296704318,0,0,4.648352159,4.648352159,0,0,0,0,0,0,0.114600648,-0.182535318,1
1311,MN,Lyon County,27083,2020/7/1,0.500994967,0.158414296,25474,0.786003683,0.145065236,0.52,0.711052139,17.42092834,126.6881904,0.032658317,0.071208397,7,12.1,35.64991043,3.925571171,11.77671351,35.33014054,31.40456936,31.40456936,90.28813692,341.5246918,274.7899819,243.3854126,74.58585224,0,0,0,0,0,0,7.851142341,0,0,0,0.047110027,-0.113016022,1
913,KS,Ness County,20135,2020/7/1,0.506690141,0.258802817,2750,0.77092511,0.153434447,0.33,0.639575972,31.36981527,52.9369988,0.007042254,0.101408451,9,10.5,2.558734589,0,0,0,36.36363636,0,72.72727273,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045466152,-0.150656712,1
